date,product_id,center_id,units_demanded,units_sold,closing_stock,stockout_units,units_received,units_reordered
2024-09-14,SKU-001,DC-04,101,101,259,0,0,0
2024-09-15,SKU-001,DC-04,54,54,205,0,0,1580
2024-09-16,SKU-001,DC-04,111,111,94,0,0,0
2024-09-17,SKU-001,DC-04,190,94,0,96,0,0
2024-09-18,SKU-001,DC-04,103,0,0,103,0,0
2024-09-19,SKU-001,DC-04,191,191,1389,0,1580,0
2024-09-20,SKU-001,DC-04,192,192,1197,0,0,0
2024-09-21,SKU-001,DC-04,45,45,1152,0,0,0
2024-09-22,SKU-001,DC-04,116,116,1036,0,0,0
2024-09-23,SKU-001,DC-04,201,201,835,0,0,0
2024-09-24,SKU-001,DC-04,71,71,764,0,0,0
2024-09-25,SKU-001,DC-04,205,205,559,0,0,0
2024-09-26,SKU-001,DC-04,244,244,315,0,0,0
2024-09-27,SKU-001,DC-04,151,151,164,0,0,0
2024-09-28,SKU-001,DC-04,113,113,51,0,0,0
2024-09-29,SKU-001,DC-04,132,51,0,81,0,1785
2024-09-30,SKU-001,DC-04,43,0,0,43,0,0
2024-10-01,SKU-001,DC-04,74,0,0,74,0,0
2024-10-02,SKU-001,DC-04,149,0,0,149,0,0
2024-10-03,SKU-001,DC-04,175,175,1610,0,1785,0
2024-10-04,SKU-001,DC-04,183,183,1427,0,0,0
2024-10-05,SKU-001,DC-04,154,154,1273,0,0,0
2024-10-06,SKU-001,DC-04,68,68,1205,0,0,0
2024-10-07,SKU-001,DC-04,115,115,1090,0,0,0
2024-10-08,SKU-001,DC-04,82,82,1008,0,0,0
2024-10-09,SKU-001,DC-04,267,267,741,0,0,0
2024-10-10,SKU-001,DC-04,115,115,626,0,0,0
2024-10-11,SKU-001,DC-04,86,86,540,0,0,0
2024-10-12,SKU-001,DC-04,61,61,479,0,0,0
2024-10-13,SKU-001,DC-04,66,66,413,0,0,1372
2024-10-14,SKU-001,DC-04,281,281,132,0,0,0
2024-10-15,SKU-001,DC-04,223,132,0,91,0,0
2024-10-16,SKU-001,DC-04,212,0,0,212,0,0
2024-10-17,SKU-001,DC-04,308,308,1064,0,1372,0
2024-10-18,SKU-001,DC-04,418,418,646,0,0,0
2024-10-19,SKU-001,DC-04,117,117,529,0,0,0
2024-10-20,SKU-001,DC-04,94,94,435,0,0,1350
2024-10-21,SKU-001,DC-04,195,195,240,0,0,0
2024-10-22,SKU-001,DC-04,195,195,45,0,0,0
2024-10-23,SKU-001,DC-04,175,45,0,130,0,0
2024-10-24,SKU-001,DC-04,197,197,1153,0,1350,0
2024-10-25,SKU-001,DC-04,296,296,857,0,0,0
2024-10-26,SKU-001,DC-04,143,143,714,0,0,0
2024-10-27,SKU-001,DC-04,125,125,589,0,0,1196
2024-10-28,SKU-001,DC-04,122,122,467,0,0,0
2024-10-29,SKU-001,DC-04,169,169,298,0,0,0
2024-10-30,SKU-001,DC-04,97,97,201,0,0,0
2024-10-31,SKU-001,DC-04,458,458,939,0,1196,0
2024-11-01,SKU-001,DC-04,199,199,740,0,0,0
2024-11-02,SKU-001,DC-04,144,144,596,0,0,0
2024-11-03,SKU-001,DC-04,122,122,474,0,0,1311
2024-11-04,SKU-001,DC-04,150,150,324,0,0,0
2024-11-05,SKU-001,DC-04,175,175,149,0,0,0
2024-11-06,SKU-001,DC-04,246,149,0,97,0,0
2024-11-07,SKU-001,DC-04,272,272,1039,0,1311,0
2024-11-08,SKU-001,DC-04,174,174,865,0,0,0
2024-11-09,SKU-001,DC-04,117,117,748,0,0,0
2024-11-10,SKU-001,DC-04,80,80,668,0,0,1117
2024-11-11,SKU-001,DC-04,148,148,520,0,0,0
2024-11-12,SKU-001,DC-04,303,303,217,0,0,0
2024-11-13,SKU-001,DC-04,242,217,0,25,0,0
2024-11-14,SKU-001,DC-04,242,242,875,0,1117,0
2024-11-15,SKU-001,DC-04,143,143,732,0,0,0
2024-11-16,SKU-001,DC-04,63,63,669,0,0,0
2024-11-17,SKU-001,DC-04,215,215,454,0,0,1331
2024-11-18,SKU-001,DC-04,226,226,228,0,0,0
2024-11-19,SKU-001,DC-04,181,181,47,0,0,0
2024-11-20,SKU-001,DC-04,197,47,0,150,0,0
2024-11-21,SKU-001,DC-04,390,390,941,0,1331,0
2024-11-22,SKU-001,DC-04,88,88,853,0,0,0
2024-11-23,SKU-001,DC-04,277,277,576,0,0,0
2024-11-24,SKU-001,DC-04,147,147,429,0,0,1356
2024-11-25,SKU-001,DC-04,262,262,167,0,0,0
2024-11-26,SKU-001,DC-04,212,167,0,45,0,0
2024-11-27,SKU-001,DC-04,151,0,0,151,0,0
2024-11-28,SKU-001,DC-04,91,91,1265,0,1356,0
2024-11-29,SKU-001,DC-04,186,186,1079,0,0,0
2024-11-30,SKU-001,DC-04,131,131,948,0,0,0
2024-12-01,SKU-001,DC-04,81,81,867,0,0,0
2024-12-02,SKU-001,DC-04,318,318,549,0,0,0
2024-12-03,SKU-001,DC-04,159,159,390,0,0,0
2024-12-04,SKU-001,DC-04,203,203,187,0,0,0
2024-12-05,SKU-001,DC-04,145,145,42,0,0,0
2024-12-06,SKU-001,DC-04,152,42,0,110,0,0
2024-12-07,SKU-001,DC-04,98,0,0,98,0,0
2024-12-08,SKU-001,DC-04,47,0,0,47,0,1785
2024-12-09,SKU-001,DC-04,133,0,0,133,0,0
2024-12-10,SKU-001,DC-04,221,0,0,221,0,0
2024-12-11,SKU-001,DC-04,157,0,0,157,0,0
2024-12-12,SKU-001,DC-04,207,207,1578,0,1785,0
2024-12-13,SKU-001,DC-04,276,276,1302,0,0,0
2024-12-14,SKU-001,DC-04,110,110,1192,0,0,0
2024-12-15,SKU-001,DC-04,83,83,1109,0,0,0
2024-12-16,SKU-001,DC-04,282,282,827,0,0,0
2024-12-17,SKU-001,DC-04,314,314,513,0,0,0
2024-12-18,SKU-001,DC-04,144,144,369,0,0,0
2024-12-19,SKU-001,DC-04,102,102,267,0,0,0
2024-12-20,SKU-001,DC-04,167,167,100,0,0,0
2024-12-21,SKU-001,DC-04,61,61,39,0,0,0
2024-12-22,SKU-001,DC-04,173,39,0,134,0,1785
2024-12-23,SKU-001,DC-04,271,0,0,271,0,0
2024-12-24,SKU-001,DC-04,186,0,0,186,0,0
2024-12-25,SKU-001,DC-04,188,0,0,188,0,0
2024-12-26,SKU-001,DC-04,137,137,1648,0,1785,0
2024-12-27,SKU-001,DC-04,113,113,1535,0,0,0
2024-12-28,SKU-001,DC-04,205,205,1330,0,0,0
2024-12-29,SKU-001,DC-04,202,202,1128,0,0,0
2024-12-30,SKU-001,DC-04,271,271,857,0,0,0
2024-12-31,SKU-001,DC-04,158,158,699,0,0,0
2023-01-01,SKU-001,DC-05,98,98,2434,0,0,0
2023-01-02,SKU-001,DC-05,721,721,1713,0,0,0
2023-01-03,SKU-001,DC-05,402,402,1311,0,0,0
2023-01-04,SKU-001,DC-05,270,270,1041,0,0,0
2023-01-05,SKU-001,DC-05,687,687,354,0,0,0
2023-01-06,SKU-001,DC-05,270,270,84,0,0,0
2023-01-07,SKU-001,DC-05,111,84,0,27,0,0
2023-01-08,SKU-001,DC-05,113,0,0,113,0,2828
2023-01-09,SKU-001,DC-05,239,0,0,239,0,0
2023-01-10,SKU-001,DC-05,250,0,0,250,0,0
2023-01-11,SKU-001,DC-05,350,350,2478,0,2828,0
2023-01-12,SKU-001,DC-05,360,360,2118,0,0,0
2023-01-13,SKU-001,DC-05,210,210,1908,0,0,0
2023-01-14,SKU-001,DC-05,211,211,1697,0,0,0
2023-01-15,SKU-001,DC-05,152,152,1545,0,0,0
2023-01-16,SKU-001,DC-05,616,616,929,0,0,0
2023-01-17,SKU-001,DC-05,427,427,502,0,0,0
2023-01-18,SKU-001,DC-05,255,255,247,0,0,0
2023-01-19,SKU-001,DC-05,172,172,75,0,0,0
2023-01-20,SKU-001,DC-05,360,75,0,285,0,0
2023-01-21,SKU-001,DC-05,115,0,0,115,0,0
2023-01-22,SKU-001,DC-05,165,0,0,165,0,2828
2023-01-23,SKU-001,DC-05,438,0,0,438,0,0
2023-01-24,SKU-001,DC-05,295,0,0,295,0,0
2023-01-25,SKU-001,DC-05,310,310,2518,0,2828,0
2023-01-26,SKU-001,DC-05,88,88,2430,0,0,0
2023-01-27,SKU-001,DC-05,219,219,2211,0,0,0
2023-01-28,SKU-001,DC-05,130,130,2081,0,0,0
2023-01-29,SKU-001,DC-05,96,96,1985,0,0,0
2023-01-30,SKU-001,DC-05,227,227,1758,0,0,0
2023-01-31,SKU-001,DC-05,167,167,1591,0,0,0
2023-02-01,SKU-001,DC-05,215,215,1376,0,0,0
2023-02-02,SKU-001,DC-05,253,253,1123,0,0,0
2023-02-03,SKU-001,DC-05,213,213,910,0,0,0
2023-02-04,SKU-001,DC-05,263,263,647,0,0,0
2023-02-05,SKU-001,DC-05,229,229,418,0,0,2410
2023-02-06,SKU-001,DC-05,222,222,196,0,0,0
2023-02-07,SKU-001,DC-05,638,196,0,442,0,0
2023-02-08,SKU-001,DC-05,406,406,2004,0,2410,0
2023-02-09,SKU-001,DC-05,163,163,1841,0,0,0
2023-02-10,SKU-001,DC-05,373,373,1468,0,0,0
2023-02-11,SKU-001,DC-05,234,234,1234,0,0,0
2023-02-12,SKU-001,DC-05,257,257,977,0,0,1851
2023-02-13,SKU-001,DC-05,123,123,854,0,0,0
2023-02-14,SKU-001,DC-05,237,237,617,0,0,0
2023-02-15,SKU-001,DC-05,499,499,1969,0,1851,0
2023-02-16,SKU-001,DC-05,156,156,1813,0,0,0
2023-02-17,SKU-001,DC-05,337,337,1476,0,0,0
2023-02-18,SKU-001,DC-05,413,413,1063,0,0,0
2023-02-19,SKU-001,DC-05,97,97,966,0,0,1862
2023-02-20,SKU-001,DC-05,173,173,793,0,0,0
2023-02-21,SKU-001,DC-05,154,154,639,0,0,0
2023-02-22,SKU-001,DC-05,387,387,2114,0,1862,0
2023-02-23,SKU-001,DC-05,285,285,1829,0,0,0
2023-02-24,SKU-001,DC-05,159,159,1670,0,0,0
2023-02-25,SKU-001,DC-05,337,337,1333,0,0,0
2023-02-26,SKU-001,DC-05,94,94,1239,0,0,0
2023-02-27,SKU-001,DC-05,347,347,892,0,0,0
2023-02-28,SKU-001,DC-05,428,428,464,0,0,0
2023-03-01,SKU-001,DC-05,498,464,0,34,0,0
2023-03-02,SKU-001,DC-05,191,0,0,191,0,0
2023-03-03,SKU-001,DC-05,348,0,0,348,0,0
2023-03-04,SKU-001,DC-05,84,0,0,84,0,0
2023-03-05,SKU-001,DC-05,77,0,0,77,0,2828
2023-03-06,SKU-001,DC-05,359,0,0,359,0,0
2023-03-07,SKU-001,DC-05,105,0,0,105,0,0
2023-03-08,SKU-001,DC-05,308,308,2520,0,2828,0
2023-03-09,SKU-001,DC-05,233,233,2287,0,0,0
2023-03-10,SKU-001,DC-05,201,201,2086,0,0,0
2023-03-11,SKU-001,DC-05,196,196,1890,0,0,0
2023-03-12,SKU-001,DC-05,156,156,1734,0,0,0
2023-03-13,SKU-001,DC-05,459,459,1275,0,0,0
2023-03-14,SKU-001,DC-05,337,337,938,0,0,0
2023-03-15,SKU-001,DC-05,524,524,414,0,0,0
2023-03-16,SKU-001,DC-05,125,125,289,0,0,0
2023-03-17,SKU-001,DC-05,182,182,107,0,0,0
2023-03-18,SKU-001,DC-05,128,107,0,21,0,0
2023-03-19,SKU-001,DC-05,207,0,0,207,0,2828
2023-03-20,SKU-001,DC-05,377,0,0,377,0,0
2023-03-21,SKU-001,DC-05,295,0,0,295,0,0
2023-03-22,SKU-001,DC-05,133,133,2695,0,2828,0
2023-03-23,SKU-001,DC-05,287,287,2408,0,0,0
2023-03-24,SKU-001,DC-05,529,529,1879,0,0,0
2023-03-25,SKU-001,DC-05,151,151,1728,0,0,0
2023-03-26,SKU-001,DC-05,117,117,1611,0,0,0
2023-03-27,SKU-001,DC-05,180,180,1431,0,0,0
2023-03-28,SKU-001,DC-05,108,108,1323,0,0,0
2023-03-29,SKU-001,DC-05,513,513,810,0,0,0
2023-03-30,SKU-001,DC-05,141,141,669,0,0,0
2023-03-31,SKU-001,DC-05,243,243,426,0,0,0
2023-04-01,SKU-001,DC-05,185,185,241,0,0,0
2023-04-02,SKU-001,DC-05,108,108,133,0,0,2695
2023-04-03,SKU-001,DC-05,152,133,0,19,0,0
2023-04-04,SKU-001,DC-05,267,0,0,267,0,0
2023-04-05,SKU-001,DC-05,510,510,2185,0,2695,0
2023-04-06,SKU-001,DC-05,268,268,1917,0,0,0
2023-04-07,SKU-001,DC-05,120,120,1797,0,0,0
2023-04-08,SKU-001,DC-05,113,113,1684,0,0,0
2023-04-09,SKU-001,DC-05,206,206,1478,0,0,0
2023-04-10,SKU-001,DC-05,491,491,987,0,0,0
2023-04-11,SKU-001,DC-05,73,73,914,0,0,0
2023-04-12,SKU-001,DC-05,442,442,472,0,0,0
2023-04-13,SKU-001,DC-05,465,465,7,0,0,0
2023-04-14,SKU-001,DC-05,339,7,0,332,0,0
2023-04-15,SKU-001,DC-05,115,0,0,115,0,0
2023-04-16,SKU-001,DC-05,131,0,0,131,0,2828
2023-04-17,SKU-001,DC-05,214,0,0,214,0,0
2023-04-18,SKU-001,DC-05,231,0,0,231,0,0
2023-04-19,SKU-001,DC-05,146,146,2682,0,2828,0
2023-04-20,SKU-001,DC-05,143,143,2539,0,0,0
2023-04-21,SKU-001,DC-05,173,173,2366,0,0,0
2023-04-22,SKU-001,DC-05,185,185,2181,0,0,0
2023-04-23,SKU-001,DC-05,250,250,1931,0,0,0
2023-04-24,SKU-001,DC-05,257,257,1674,0,0,0
2023-04-25,SKU-001,DC-05,186,186,1488,0,0,0
2023-04-26,SKU-001,DC-05,405,405,1083,0,0,0
2023-04-27,SKU-001,DC-05,247,247,836,0,0,0
2023-04-28,SKU-001,DC-05,246,246,590,0,0,0
2023-04-29,SKU-001,DC-05,76,76,514,0,0,0
2023-04-30,SKU-001,DC-05,88,88,426,0,0,2402
2023-05-01,SKU-001,DC-05,221,221,205,0,0,0
2023-05-02,SKU-001,DC-05,102,102,103,0,0,0
2023-05-03,SKU-001,DC-05,154,154,2351,0,2402,0
2023-05-04,SKU-001,DC-05,210,210,2141,0,0,0
2023-05-05,SKU-001,DC-05,217,217,1924,0,0,0
2023-05-06,SKU-001,DC-05,102,102,1822,0,0,0
2023-05-07,SKU-001,DC-05,170,170,1652,0,0,0
2023-05-08,SKU-001,DC-05,185,185,1467,0,0,0
2023-05-09,SKU-001,DC-05,179,179,1288,0,0,0
2023-05-10,SKU-001,DC-05,323,323,965,0,0,0
2023-05-11,SKU-001,DC-05,340,340,625,0,0,0
2023-05-12,SKU-001,DC-05,249,249,376,0,0,0
2023-05-13,SKU-001,DC-05,188,188,188,0,0,0
2023-05-14,SKU-001,DC-05,178,178,10,0,0,2818
2023-05-15,SKU-001,DC-05,253,10,0,243,0,0
2023-05-16,SKU-001,DC-05,194,0,0,194,0,0
2023-05-17,SKU-001,DC-05,362,362,2456,0,2818,0
2023-05-18,SKU-001,DC-05,209,209,2247,0,0,0
2023-05-19,SKU-001,DC-05,401,401,1846,0,0,0
2023-05-20,SKU-001,DC-05,97,97,1749,0,0,0
2023-05-21,SKU-001,DC-05,128,128,1621,0,0,0
2023-05-22,SKU-001,DC-05,201,201,1420,0,0,0
2023-05-23,SKU-001,DC-05,197,197,1223,0,0,0
2023-05-24,SKU-001,DC-05,138,138,1085,0,0,0
2023-05-25,SKU-001,DC-05,197,197,888,0,0,0
2023-05-26,SKU-001,DC-05,228,228,660,0,0,0
2023-05-27,SKU-001,DC-05,96,96,564,0,0,0
2023-05-28,SKU-001,DC-05,87,87,477,0,0,2351
2023-05-29,SKU-001,DC-05,250,250,227,0,0,0
2023-05-30,SKU-001,DC-05,255,227,0,28,0,0
2023-05-31,SKU-001,DC-05,254,254,2097,0,2351,0
2023-06-01,SKU-001,DC-05,247,247,1850,0,0,0
2023-06-02,SKU-001,DC-05,225,225,1625,0,0,0
2023-06-03,SKU-001,DC-05,265,265,1360,0,0,0
2023-06-04,SKU-001,DC-05,63,63,1297,0,0,0
2023-06-05,SKU-001,DC-05,249,249,1048,0,0,0
2023-06-06,SKU-001,DC-05,317,317,731,0,0,0
2023-06-07,SKU-001,DC-05,333,333,398,0,0,0
2023-06-08,SKU-001,DC-05,562,398,0,164,0,0
2023-06-09,SKU-001,DC-05,563,0,0,563,0,0
2023-06-10,SKU-001,DC-05,439,0,0,439,0,0
2023-06-11,SKU-001,DC-05,288,0,0,288,0,2828
2023-06-12,SKU-001,DC-05,93,0,0,93,0,0
2023-06-13,SKU-001,DC-05,244,0,0,244,0,0
2023-06-14,SKU-001,DC-05,245,245,2583,0,2828,0
2023-06-15,SKU-001,DC-05,156,156,2427,0,0,0
2023-06-16,SKU-001,DC-05,100,100,2327,0,0,0
2023-06-17,SKU-001,DC-05,130,130,2197,0,0,0
2023-06-18,SKU-001,DC-05,52,52,2145,0,0,0
2023-06-19,SKU-001,DC-05,180,180,1965,0,0,0
2023-06-20,SKU-001,DC-05,394,394,1571,0,0,0
2023-06-21,SKU-001,DC-05,140,140,1431,0,0,0
2023-06-22,SKU-001,DC-05,225,225,1206,0,0,0
2023-06-23,SKU-001,DC-05,202,202,1004,0,0,0
2023-06-24,SKU-001,DC-05,61,61,943,0,0,0
2023-06-25,SKU-001,DC-05,111,111,832,0,0,1996
2023-06-26,SKU-001,DC-05,206,206,626,0,0,0
2023-06-27,SKU-001,DC-05,283,283,343,0,0,0
2023-06-28,SKU-001,DC-05,261,261,2078,0,1996,0
2023-06-29,SKU-001,DC-05,172,172,1906,0,0,0
2023-06-30,SKU-001,DC-05,251,251,1655,0,0,0
2023-07-01,SKU-001,DC-05,30,30,1625,0,0,0
2023-07-02,SKU-001,DC-05,87,87,1538,0,0,0
2023-07-03,SKU-001,DC-05,311,311,1227,0,0,0
2023-07-04,SKU-001,DC-05,108,108,1119,0,0,0
2023-07-05,SKU-001,DC-05,177,177,942,0,0,0
2023-07-06,SKU-001,DC-05,169,169,773,0,0,0
2023-07-07,SKU-001,DC-05,234,234,539,0,0,0
2023-07-08,SKU-001,DC-05,55,55,484,0,0,0
2023-07-09,SKU-001,DC-05,91,91,393,0,0,2435
2023-07-10,SKU-001,DC-05,289,289,104,0,0,0
2023-07-11,SKU-001,DC-05,169,104,0,65,0,0
2023-07-12,SKU-001,DC-05,224,224,2211,0,2435,0
2023-07-13,SKU-001,DC-05,102,102,2109,0,0,0
2023-07-14,SKU-001,DC-05,290,290,1819,0,0,0
2023-07-15,SKU-001,DC-05,190,190,1629,0,0,0
2023-07-16,SKU-001,DC-05,103,103,1526,0,0,0
2023-07-17,SKU-001,DC-05,134,134,1392,0,0,0
2023-07-18,SKU-001,DC-05,243,243,1149,0,0,0
2023-07-19,SKU-001,DC-05,417,417,732,0,0,0
2023-07-20,SKU-001,DC-05,113,113,619,0,0,0
2023-07-21,SKU-001,DC-05,170,170,449,0,0,0
2023-07-22,SKU-001,DC-05,88,88,361,0,0,0
2023-07-23,SKU-001,DC-05,108,108,253,0,0,2575
2023-07-24,SKU-001,DC-05,279,253,0,26,0,0
2023-07-25,SKU-001,DC-05,277,0,0,277,0,0
2023-07-26,SKU-001,DC-05,132,132,2443,0,2575,0
2023-07-27,SKU-001,DC-05,273,273,2170,0,0,0
2023-07-28,SKU-001,DC-05,420,420,1750,0,0,0
2023-07-29,SKU-001,DC-05,109,109,1641,0,0,0
2023-07-30,SKU-001,DC-05,99,99,1542,0,0,0
2023-07-31,SKU-001,DC-05,38,38,1504,0,0,0
2023-08-01,SKU-001,DC-05,280,280,1224,0,0,0
2023-08-02,SKU-001,DC-05,201,201,1023,0,0,0
2023-08-03,SKU-001,DC-05,249,249,774,0,0,0
2023-08-04,SKU-001,DC-05,236,236,538,0,0,0
2023-08-05,SKU-001,DC-05,119,119,419,0,0,0
2023-08-06,SKU-001,DC-05,76,76,343,0,0,2485
2023-08-07,SKU-001,DC-05,220,220,123,0,0,0
2023-08-08,SKU-001,DC-05,364,123,0,241,0,0
2023-08-09,SKU-001,DC-05,127,127,2358,0,2485,0
2023-08-10,SKU-001,DC-05,177,177,2181,0,0,0
2023-08-11,SKU-001,DC-05,189,189,1992,0,0,0
2023-08-12,SKU-001,DC-05,72,72,1920,0,0,0
2023-08-13,SKU-001,DC-05,85,85,1835,0,0,0
2023-08-14,SKU-001,DC-05,199,199,1636,0,0,0
2023-08-15,SKU-001,DC-05,400,400,1236,0,0,0
2023-08-16,SKU-001,DC-05,79,79,1157,0,0,0
2023-08-17,SKU-001,DC-05,188,188,969,0,0,0
2023-08-18,SKU-001,DC-05,166,166,803,0,0,0
2023-08-19,SKU-001,DC-05,144,144,659,0,0,0
2023-08-20,SKU-001,DC-05,101,101,558,0,0,2270
2023-08-21,SKU-001,DC-05,212,212,346,0,0,0
2023-08-22,SKU-001,DC-05,168,168,178,0,0,0
2023-08-23,SKU-001,DC-05,145,145,2303,0,2270,0
2023-08-24,SKU-001,DC-05,377,377,1926,0,0,0
2023-08-25,SKU-001,DC-05,208,208,1718,0,0,0
2023-08-26,SKU-001,DC-05,159,159,1559,0,0,0
2023-08-27,SKU-001,DC-05,90,90,1469,0,0,0
2023-08-28,SKU-001,DC-05,86,86,1383,0,0,0
2023-08-29,SKU-001,DC-05,440,440,943,0,0,0
2023-08-30,SKU-001,DC-05,122,122,821,0,0,0
2023-08-31,SKU-001,DC-05,208,208,613,0,0,0
2023-09-01,SKU-001,DC-05,214,214,399,0,0,0
2023-09-02,SKU-001,DC-05,222,222,177,0,0,0
2023-09-03,SKU-001,DC-05,176,176,1,0,0,2827
2023-09-04,SKU-001,DC-05,299,1,0,298,0,0
2023-09-05,SKU-001,DC-05,321,0,0,321,0,0
2023-09-06,SKU-001,DC-05,225,225,2602,0,2827,0
2023-09-07,SKU-001,DC-05,153,153,2449,0,0,0
2023-09-08,SKU-001,DC-05,83,83,2366,0,0,0
2023-09-09,SKU-001,DC-05,83,83,2283,0,0,0
2023-09-10,SKU-001,DC-05,135,135,2148,0,0,0
2023-09-11,SKU-001,DC-05,160,160,1988,0,0,0
2023-09-12,SKU-001,DC-05,155,155,1833,0,0,0
2023-09-13,SKU-001,DC-05,130,130,1703,0,0,0
2023-09-14,SKU-001,DC-05,183,183,1520,0,0,0
2023-09-15,SKU-001,DC-05,141,141,1379,0,0,0
2023-09-16,SKU-001,DC-05,45,45,1334,0,0,0
2023-09-17,SKU-001,DC-05,181,181,1153,0,0,0
2023-09-18,SKU-001,DC-05,194,194,959,0,0,0
2023-09-19,SKU-001,DC-05,621,621,338,0,0,0
2023-09-20,SKU-001,DC-05,255,255,83,0,0,0
2023-09-21,SKU-001,DC-05,311,83,0,228,0,0
2023-09-22,SKU-001,DC-05,333,0,0,333,0,0
2023-09-23,SKU-001,DC-05,175,0,0,175,0,0
2023-09-24,SKU-001,DC-05,134,0,0,134,0,2828
2023-09-25,SKU-001,DC-05,391,0,0,391,0,0
2023-09-26,SKU-001,DC-05,163,0,0,163,0,0
2023-09-27,SKU-001,DC-05,104,104,2724,0,2828,0
2023-09-28,SKU-001,DC-05,402,402,2322,0,0,0
2023-09-29,SKU-001,DC-05,284,284,2038,0,0,0
2023-09-30,SKU-001,DC-05,135,135,1903,0,0,0
2023-10-01,SKU-001,DC-05,211,211,1692,0,0,0
2023-10-02,SKU-001,DC-05,335,335,1357,0,0,0
2023-10-03,SKU-001,DC-05,285,285,1072,0,0,0
2023-10-04,SKU-001,DC-05,366,366,706,0,0,0
2023-10-05,SKU-001,DC-05,368,368,338,0,0,0
2023-10-06,SKU-001,DC-05,146,146,192,0,0,0
2023-10-07,SKU-001,DC-05,185,185,7,0,0,0
2023-10-08,SKU-001,DC-05,178,7,0,171,0,2828
2023-10-09,SKU-001,DC-05,150,0,0,150,0,0
2023-10-10,SKU-001,DC-05,283,0,0,283,0,0
2023-10-11,SKU-001,DC-05,217,217,2611,0,2828,0
2023-10-12,SKU-001,DC-05,279,279,2332,0,0,0
2023-10-13,SKU-001,DC-05,389,389,1943,0,0,0
2023-10-14,SKU-001,DC-05,88,88,1855,0,0,0
2023-10-15,SKU-001,DC-05,180,180,1675,0,0,0
2023-10-16,SKU-001,DC-05,159,159,1516,0,0,0
2023-10-17,SKU-001,DC-05,193,193,1323,0,0,0
2023-10-18,SKU-001,DC-05,280,280,1043,0,0,0
2023-10-19,SKU-001,DC-05,244,244,799,0,0,0
2023-10-20,SKU-001,DC-05,558,558,241,0,0,0
2023-10-21,SKU-001,DC-05,212,212,29,0,0,0
2023-10-22,SKU-001,DC-05,108,29,0,79,0,2828
2023-10-23,SKU-001,DC-05,326,0,0,326,0,0
2023-10-24,SKU-001,DC-05,348,0,0,348,0,0
2023-10-25,SKU-001,DC-05,301,301,2527,0,2828,0
2023-10-26,SKU-001,DC-05,221,221,2306,0,0,0
2023-10-27,SKU-001,DC-05,281,281,2025,0,0,0
2023-10-28,SKU-001,DC-05,120,120,1905,0,0,0
2023-10-29,SKU-001,DC-05,180,180,1725,0,0,0
2023-10-30,SKU-001,DC-05,175,175,1550,0,0,0
2023-10-31,SKU-001,DC-05,284,284,1266,0,0,0
2023-11-01,SKU-001,DC-05,266,266,1000,0,0,0
2023-11-02,SKU-001,DC-05,336,336,664,0,0,0
2023-11-03,SKU-001,DC-05,373,373,291,0,0,0
2023-11-04,SKU-001,DC-05,44,44,247,0,0,0
2023-11-05,SKU-001,DC-05,124,124,123,0,0,2705
2023-11-06,SKU-001,DC-05,212,123,0,89,0,0
2023-11-07,SKU-001,DC-05,222,0,0,222,0,0
2023-11-08,SKU-001,DC-05,560,560,2145,0,2705,0
2023-11-09,SKU-001,DC-05,319,319,1826,0,0,0
2023-11-10,SKU-001,DC-05,388,388,1438,0,0,0
2023-11-11,SKU-001,DC-05,162,162,1276,0,0,0
2023-11-12,SKU-001,DC-05,254,254,1022,0,0,1806
2023-11-13,SKU-001,DC-05,271,271,751,0,0,0
2023-11-14,SKU-001,DC-05,164,164,587,0,0,0
2023-11-15,SKU-001,DC-05,423,423,1970,0,1806,0
2023-11-16,SKU-001,DC-05,278,278,1692,0,0,0
2023-11-17,SKU-001,DC-05,290,290,1402,0,0,0
2023-11-18,SKU-001,DC-05,248,248,1154,0,0,0
2023-11-19,SKU-001,DC-05,83,83,1071,0,0,1757
2023-11-20,SKU-001,DC-05,212,212,859,0,0,0
2023-11-21,SKU-001,DC-05,155,155,704,0,0,0
2023-11-22,SKU-001,DC-05,380,380,2081,0,1757,0
2023-11-23,SKU-001,DC-05,293,293,1788,0,0,0
2023-11-24,SKU-001,DC-05,280,280,1508,0,0,0
2023-11-25,SKU-001,DC-05,129,129,1379,0,0,0
2023-11-26,SKU-001,DC-05,166,166,1213,0,0,0
2023-11-27,SKU-001,DC-05,128,128,1085,0,0,0
2023-11-28,SKU-001,DC-05,224,224,861,0,0,0
2023-11-29,SKU-001,DC-05,312,312,549,0,0,0
2023-11-30,SKU-001,DC-05,383,383,166,0,0,0
2023-12-01,SKU-001,DC-05,526,166,0,360,0,0
2023-12-02,SKU-001,DC-05,157,0,0,157,0,0
2023-12-03,SKU-001,DC-05,189,0,0,189,0,2828
2023-12-04,SKU-001,DC-05,451,0,0,451,0,0
2023-12-05,SKU-001,DC-05,346,0,0,346,0,0
2023-12-06,SKU-001,DC-05,372,372,2456,0,2828,0
2023-12-07,SKU-001,DC-05,189,189,2267,0,0,0
2023-12-08,SKU-001,DC-05,318,318,1949,0,0,0
2023-12-09,SKU-001,DC-05,217,217,1732,0,0,0
2023-12-10,SKU-001,DC-05,61,61,1671,0,0,0
2023-12-11,SKU-001,DC-05,210,210,1461,0,0,0
2023-12-12,SKU-001,DC-05,378,378,1083,0,0,0
