date,product_id,center_id,units_ordered
2024-06-22,SKU-001,DC-06,109
2024-06-23,SKU-001,DC-06,89
2024-06-24,SKU-001,DC-06,138
2024-06-25,SKU-001,DC-06,186
2024-06-26,SKU-001,DC-06,67
2024-06-27,SKU-001,DC-06,201
2024-06-28,SKU-001,DC-06,100
2024-06-29,SKU-001,DC-06,73
2024-06-30,SKU-001,DC-06,98
2024-07-01,SKU-001,DC-06,127
2024-07-02,SKU-001,DC-06,176
2024-07-03,SKU-001,DC-06,205
2024-07-04,SKU-001,DC-06,206
2024-07-05,SKU-001,DC-06,114
2024-07-06,SKU-001,DC-06,59
2024-07-07,SKU-001,DC-06,38
2024-07-08,SKU-001,DC-06,39
2024-07-09,SKU-001,DC-06,98
2024-07-10,SKU-001,DC-06,114
2024-07-11,SKU-001,DC-06,272
2024-07-12,SKU-001,DC-06,181
2024-07-13,SKU-001,DC-06,149
2024-07-14,SKU-001,DC-06,127
2024-07-15,SKU-001,DC-06,140
2024-07-16,SKU-001,DC-06,311
2024-07-17,SKU-001,DC-06,165
2024-07-18,SKU-001,DC-06,237
2024-07-19,SKU-001,DC-06,103
2024-07-20,SKU-001,DC-06,59
2024-07-21,SKU-001,DC-06,54
2024-07-22,SKU-001,DC-06,202
2024-07-23,SKU-001,DC-06,203
2024-07-24,SKU-001,DC-06,466
2024-07-25,SKU-001,DC-06,123
2024-07-26,SKU-001,DC-06,121
2024-07-27,SKU-001,DC-06,40
2024-07-28,SKU-001,DC-06,191
2024-07-29,SKU-001,DC-06,174
2024-07-30,SKU-001,DC-06,288
2024-07-31,SKU-001,DC-06,253
2024-08-01,SKU-001,DC-06,153
2024-08-02,SKU-001,DC-06,219
2024-08-03,SKU-001,DC-06,119
2024-08-04,SKU-001,DC-06,53
2024-08-05,SKU-001,DC-06,203
2024-08-06,SKU-001,DC-06,183
2024-08-07,SKU-001,DC-06,181
2024-08-08,SKU-001,DC-06,168
2024-08-09,SKU-001,DC-06,198
2024-08-10,SKU-001,DC-06,73
2024-08-11,SKU-001,DC-06,95
2024-08-12,SKU-001,DC-06,67
2024-08-13,SKU-001,DC-06,170
2024-08-14,SKU-001,DC-06,232
2024-08-15,SKU-001,DC-06,317
2024-08-16,SKU-001,DC-06,92
2024-08-17,SKU-001,DC-06,99
2024-08-18,SKU-001,DC-06,63
2024-08-19,SKU-001,DC-06,214
2024-08-20,SKU-001,DC-06,338
2024-08-21,SKU-001,DC-06,292
2024-08-22,SKU-001,DC-06,378
2024-08-23,SKU-001,DC-06,154
2024-08-24,SKU-001,DC-06,162
2024-08-25,SKU-001,DC-06,105
2024-08-26,SKU-001,DC-06,218
2024-08-27,SKU-001,DC-06,128
2024-08-28,SKU-001,DC-06,193
2024-08-29,SKU-001,DC-06,185
2024-08-30,SKU-001,DC-06,307
2024-08-31,SKU-001,DC-06,143
2024-09-01,SKU-001,DC-06,188
2024-09-02,SKU-001,DC-06,157
2024-09-03,SKU-001,DC-06,77
2024-09-04,SKU-001,DC-06,57
2024-09-05,SKU-001,DC-06,242
2024-09-06,SKU-001,DC-06,274
2024-09-07,SKU-001,DC-06,131
2024-09-08,SKU-001,DC-06,97
2024-09-09,SKU-001,DC-06,231
2024-09-10,SKU-001,DC-06,137
2024-09-11,SKU-001,DC-06,92
2024-09-12,SKU-001,DC-06,289
2024-09-13,SKU-001,DC-06,136
2024-09-14,SKU-001,DC-06,137
2024-09-15,SKU-001,DC-06,44
2024-09-16,SKU-001,DC-06,207
2024-09-17,SKU-001,DC-06,167
2024-09-18,SKU-001,DC-06,152
2024-09-19,SKU-001,DC-06,178
2024-09-20,SKU-001,DC-06,220
2024-09-21,SKU-001,DC-06,155
2024-09-22,SKU-001,DC-06,48
2024-09-23,SKU-001,DC-06,95
2024-09-24,SKU-001,DC-06,214
2024-09-25,SKU-001,DC-06,146
2024-09-26,SKU-001,DC-06,236
2024-09-27,SKU-001,DC-06,185
2024-09-28,SKU-001,DC-06,76
2024-09-29,SKU-001,DC-06,101
2024-09-30,SKU-001,DC-06,104
2024-10-01,SKU-001,DC-06,149
2024-10-02,SKU-001,DC-06,336
2024-10-03,SKU-001,DC-06,136
2024-10-04,SKU-001,DC-06,184
2024-10-05,SKU-001,DC-06,102
2024-10-06,SKU-001,DC-06,116
2024-10-07,SKU-001,DC-06,343
2024-10-08,SKU-001,DC-06,304
2024-10-09,SKU-001,DC-06,384
2024-10-10,SKU-001,DC-06,274
2024-10-11,SKU-001,DC-06,209
2024-10-12,SKU-001,DC-06,199
2024-10-13,SKU-001,DC-06,311
2024-10-14,SKU-001,DC-06,165
2024-10-15,SKU-001,DC-06,135
2024-10-16,SKU-001,DC-06,258
2024-10-17,SKU-001,DC-06,184
2024-10-18,SKU-001,DC-06,341
2024-10-19,SKU-001,DC-06,86
2024-10-20,SKU-001,DC-06,120
2024-10-21,SKU-001,DC-06,229
2024-10-22,SKU-001,DC-06,211
2024-10-23,SKU-001,DC-06,224
2024-10-24,SKU-001,DC-06,355
2024-10-25,SKU-001,DC-06,300
2024-10-26,SKU-001,DC-06,271
2024-10-27,SKU-001,DC-06,176
2024-10-28,SKU-001,DC-06,199
2024-10-29,SKU-001,DC-06,140
2024-10-30,SKU-001,DC-06,156
2024-10-31,SKU-001,DC-06,435
2024-11-01,SKU-001,DC-06,368
2024-11-02,SKU-001,DC-06,182
2024-11-03,SKU-001,DC-06,193
2024-11-04,SKU-001,DC-06,272
2024-11-05,SKU-001,DC-06,203
2024-11-06,SKU-001,DC-06,312
2024-11-07,SKU-001,DC-06,309
2024-11-08,SKU-001,DC-06,347
2024-11-09,SKU-001,DC-06,132
2024-11-10,SKU-001,DC-06,150
2024-11-11,SKU-001,DC-06,235
2024-11-12,SKU-001,DC-06,422
2024-11-13,SKU-001,DC-06,365
2024-11-14,SKU-001,DC-06,393
2024-11-15,SKU-001,DC-06,151
2024-11-16,SKU-001,DC-06,240
2024-11-17,SKU-001,DC-06,223
2024-11-18,SKU-001,DC-06,181
2024-11-19,SKU-001,DC-06,214
2024-11-20,SKU-001,DC-06,323
2024-11-21,SKU-001,DC-06,187
2024-11-22,SKU-001,DC-06,436
2024-11-23,SKU-001,DC-06,79
2024-11-24,SKU-001,DC-06,93
2024-11-25,SKU-001,DC-06,194
2024-11-26,SKU-001,DC-06,271
2024-11-27,SKU-001,DC-06,195
2024-11-28,SKU-001,DC-06,151
2024-11-29,SKU-001,DC-06,165
2024-11-30,SKU-001,DC-06,163
2024-12-01,SKU-001,DC-06,105
2024-12-02,SKU-001,DC-06,207
2024-12-03,SKU-001,DC-06,312
2024-12-04,SKU-001,DC-06,391
2024-12-05,SKU-001,DC-06,388
2024-12-06,SKU-001,DC-06,529
2024-12-07,SKU-001,DC-06,252
2024-12-08,SKU-001,DC-06,134
2024-12-09,SKU-001,DC-06,418
2024-12-10,SKU-001,DC-06,180
2024-12-11,SKU-001,DC-06,334
2024-12-12,SKU-001,DC-06,362
2024-12-13,SKU-001,DC-06,136
2024-12-14,SKU-001,DC-06,243
2024-12-15,SKU-001,DC-06,91
2024-12-16,SKU-001,DC-06,367
2024-12-17,SKU-001,DC-06,500
2024-12-18,SKU-001,DC-06,371
2024-12-19,SKU-001,DC-06,262
2024-12-20,SKU-001,DC-06,220
2024-12-21,SKU-001,DC-06,151
2024-12-22,SKU-001,DC-06,283
2024-12-23,SKU-001,DC-06,296
2024-12-24,SKU-001,DC-06,313
2024-12-25,SKU-001,DC-06,314
2024-12-26,SKU-001,DC-06,112
2024-12-27,SKU-001,DC-06,452
2024-12-28,SKU-001,DC-06,145
2024-12-29,SKU-001,DC-06,276
2024-12-30,SKU-001,DC-06,284
2024-12-31,SKU-001,DC-06,353
2023-01-01,SKU-001,DC-07,56
2023-01-02,SKU-001,DC-07,67
2023-01-03,SKU-001,DC-07,126
2023-01-04,SKU-001,DC-07,338
2023-01-05,SKU-001,DC-07,231
2023-01-06,SKU-001,DC-07,397
2023-01-07,SKU-001,DC-07,200
2023-01-08,SKU-001,DC-07,104
2023-01-09,SKU-001,DC-07,390
2023-01-10,SKU-001,DC-07,114
2023-01-11,SKU-001,DC-07,182
2023-01-12,SKU-001,DC-07,170
2023-01-13,SKU-001,DC-07,318
2023-01-14,SKU-001,DC-07,100
2023-01-15,SKU-001,DC-07,71
2023-01-16,SKU-001,DC-07,202
2023-01-17,SKU-001,DC-07,178
2023-01-18,SKU-001,DC-07,459
2023-01-19,SKU-001,DC-07,128
2023-01-20,SKU-001,DC-07,209
2023-01-21,SKU-001,DC-07,177
2023-01-22,SKU-001,DC-07,135
2023-01-23,SKU-001,DC-07,259
2023-01-24,SKU-001,DC-07,143
2023-01-25,SKU-001,DC-07,139
2023-01-26,SKU-001,DC-07,244
2023-01-27,SKU-001,DC-07,162
2023-01-28,SKU-001,DC-07,121
2023-01-29,SKU-001,DC-07,199
2023-01-30,SKU-001,DC-07,270
2023-01-31,SKU-001,DC-07,350
2023-02-01,SKU-001,DC-07,234
2023-02-02,SKU-001,DC-07,242
2023-02-03,SKU-001,DC-07,384
2023-02-04,SKU-001,DC-07,73
2023-02-05,SKU-001,DC-07,64
2023-02-06,SKU-001,DC-07,216
2023-02-07,SKU-001,DC-07,112
2023-02-08,SKU-001,DC-07,245
2023-02-09,SKU-001,DC-07,191
2023-02-10,SKU-001,DC-07,206
2023-02-11,SKU-001,DC-07,106
2023-02-12,SKU-001,DC-07,126
2023-02-13,SKU-001,DC-07,93
2023-02-14,SKU-001,DC-07,135
2023-02-15,SKU-001,DC-07,169
2023-02-16,SKU-001,DC-07,78
2023-02-17,SKU-001,DC-07,173
2023-02-18,SKU-001,DC-07,235
2023-02-19,SKU-001,DC-07,149
2023-02-20,SKU-001,DC-07,101
2023-02-21,SKU-001,DC-07,269
2023-02-22,SKU-001,DC-07,295
2023-02-23,SKU-001,DC-07,147
2023-02-24,SKU-001,DC-07,173
2023-02-25,SKU-001,DC-07,70
2023-02-26,SKU-001,DC-07,113
2023-02-27,SKU-001,DC-07,360
2023-02-28,SKU-001,DC-07,261
2023-03-01,SKU-001,DC-07,108
2023-03-02,SKU-001,DC-07,134
2023-03-03,SKU-001,DC-07,138
2023-03-04,SKU-001,DC-07,105
2023-03-05,SKU-001,DC-07,41
2023-03-06,SKU-001,DC-07,189
2023-03-07,SKU-001,DC-07,151
2023-03-08,SKU-001,DC-07,228
2023-03-09,SKU-001,DC-07,199
2023-03-10,SKU-001,DC-07,144
2023-03-11,SKU-001,DC-07,207
2023-03-12,SKU-001,DC-07,81
2023-03-13,SKU-001,DC-07,245
2023-03-14,SKU-001,DC-07,37
2023-03-15,SKU-001,DC-07,217
2023-03-16,SKU-001,DC-07,162
2023-03-17,SKU-001,DC-07,34
2023-03-18,SKU-001,DC-07,80
2023-03-19,SKU-001,DC-07,62
2023-03-20,SKU-001,DC-07,212
2023-03-21,SKU-001,DC-07,117
2023-03-22,SKU-001,DC-07,106
2023-03-23,SKU-001,DC-07,134
2023-03-24,SKU-001,DC-07,332
2023-03-25,SKU-001,DC-07,149
2023-03-26,SKU-001,DC-07,85
2023-03-27,SKU-001,DC-07,151
2023-03-28,SKU-001,DC-07,124
2023-03-29,SKU-001,DC-07,214
2023-03-30,SKU-001,DC-07,120
2023-03-31,SKU-001,DC-07,100
2023-04-01,SKU-001,DC-07,116
2023-04-02,SKU-001,DC-07,48
2023-04-03,SKU-001,DC-07,95
2023-04-04,SKU-001,DC-07,47
2023-04-05,SKU-001,DC-07,241
2023-04-06,SKU-001,DC-07,269
2023-04-07,SKU-001,DC-07,119
2023-04-08,SKU-001,DC-07,110
2023-04-09,SKU-001,DC-07,133
2023-04-10,SKU-001,DC-07,117
2023-04-11,SKU-001,DC-07,223
2023-04-12,SKU-001,DC-07,141
2023-04-13,SKU-001,DC-07,224
2023-04-14,SKU-001,DC-07,326
2023-04-15,SKU-001,DC-07,78
2023-04-16,SKU-001,DC-07,95
2023-04-17,SKU-001,DC-07,165
2023-04-18,SKU-001,DC-07,240
2023-04-19,SKU-001,DC-07,290
2023-04-20,SKU-001,DC-07,196
2023-04-21,SKU-001,DC-07,246
2023-04-22,SKU-001,DC-07,59
2023-04-23,SKU-001,DC-07,116
2023-04-24,SKU-001,DC-07,165
2023-04-25,SKU-001,DC-07,180
2023-04-26,SKU-001,DC-07,144
2023-04-27,SKU-001,DC-07,187
2023-04-28,SKU-001,DC-07,102
2023-04-29,SKU-001,DC-07,84
2023-04-30,SKU-001,DC-07,62
2023-05-01,SKU-001,DC-07,55
2023-05-02,SKU-001,DC-07,189
2023-05-03,SKU-001,DC-07,72
2023-05-04,SKU-001,DC-07,158
2023-05-05,SKU-001,DC-07,106
2023-05-06,SKU-001,DC-07,49
2023-05-07,SKU-001,DC-07,177
2023-05-08,SKU-001,DC-07,188
2023-05-09,SKU-001,DC-07,131
2023-05-10,SKU-001,DC-07,124
2023-05-11,SKU-001,DC-07,185
2023-05-12,SKU-001,DC-07,188
2023-05-13,SKU-001,DC-07,45
2023-05-14,SKU-001,DC-07,82
2023-05-15,SKU-001,DC-07,77
2023-05-16,SKU-001,DC-07,91
2023-05-17,SKU-001,DC-07,192
2023-05-18,SKU-001,DC-07,195
2023-05-19,SKU-001,DC-07,116
2023-05-20,SKU-001,DC-07,21
2023-05-21,SKU-001,DC-07,95
2023-05-22,SKU-001,DC-07,144
2023-05-23,SKU-001,DC-07,69
2023-05-24,SKU-001,DC-07,119
2023-05-25,SKU-001,DC-07,133
2023-05-26,SKU-001,DC-07,139
2023-05-27,SKU-001,DC-07,50
2023-05-28,SKU-001,DC-07,63
2023-05-29,SKU-001,DC-07,89
2023-05-30,SKU-001,DC-07,161
2023-05-31,SKU-001,DC-07,213
2023-06-01,SKU-001,DC-07,118
2023-06-02,SKU-001,DC-07,95
2023-06-03,SKU-001,DC-07,185
2023-06-04,SKU-001,DC-07,211
2023-06-05,SKU-001,DC-07,165
2023-06-06,SKU-001,DC-07,139
2023-06-07,SKU-001,DC-07,289
2023-06-08,SKU-001,DC-07,211
2023-06-09,SKU-001,DC-07,126
2023-06-10,SKU-001,DC-07,36
2023-06-11,SKU-001,DC-07,51
2023-06-12,SKU-001,DC-07,97
2023-06-13,SKU-001,DC-07,198
2023-06-14,SKU-001,DC-07,128
2023-06-15,SKU-001,DC-07,220
2023-06-16,SKU-001,DC-07,48
2023-06-17,SKU-001,DC-07,55
2023-06-18,SKU-001,DC-07,63
2023-06-19,SKU-001,DC-07,74
2023-06-20,SKU-001,DC-07,102
2023-06-21,SKU-001,DC-07,194
2023-06-22,SKU-001,DC-07,86
2023-06-23,SKU-001,DC-07,121
2023-06-24,SKU-001,DC-07,75
2023-06-25,SKU-001,DC-07,66
2023-06-26,SKU-001,DC-07,184
2023-06-27,SKU-001,DC-07,52
2023-06-28,SKU-001,DC-07,155
2023-06-29,SKU-001,DC-07,89
2023-06-30,SKU-001,DC-07,172
2023-07-01,SKU-001,DC-07,63
2023-07-02,SKU-001,DC-07,68
2023-07-03,SKU-001,DC-07,98
2023-07-04,SKU-001,DC-07,59
2023-07-05,SKU-001,DC-07,127
2023-07-06,SKU-001,DC-07,148
2023-07-07,SKU-001,DC-07,59
2023-07-08,SKU-001,DC-07,64
2023-07-09,SKU-001,DC-07,40
2023-07-10,SKU-001,DC-07,183
2023-07-11,SKU-001,DC-07,120
2023-07-12,SKU-001,DC-07,124
2023-07-13,SKU-001,DC-07,211
2023-07-14,SKU-001,DC-07,57
2023-07-15,SKU-001,DC-07,37
2023-07-16,SKU-001,DC-07,84
2023-07-17,SKU-001,DC-07,63
2023-07-18,SKU-001,DC-07,137
2023-07-19,SKU-001,DC-07,120
2023-07-20,SKU-001,DC-07,184
2023-07-21,SKU-001,DC-07,174
2023-07-22,SKU-001,DC-07,58
2023-07-23,SKU-001,DC-07,165
2023-07-24,SKU-001,DC-07,178
2023-07-25,SKU-001,DC-07,80
2023-07-26,SKU-001,DC-07,192
2023-07-27,SKU-001,DC-07,119
2023-07-28,SKU-001,DC-07,57
2023-07-29,SKU-001,DC-07,97
2023-07-30,SKU-001,DC-07,37
2023-07-31,SKU-001,DC-07,159
2023-08-01,SKU-001,DC-07,38
2023-08-02,SKU-001,DC-07,131
2023-08-03,SKU-001,DC-07,99
2023-08-04,SKU-001,DC-07,101
2023-08-05,SKU-001,DC-07,89
2023-08-06,SKU-001,DC-07,69
2023-08-07,SKU-001,DC-07,217
2023-08-08,SKU-001,DC-07,137
2023-08-09,SKU-001,DC-07,117
2023-08-10,SKU-001,DC-07,83
2023-08-11,SKU-001,DC-07,136
2023-08-12,SKU-001,DC-07,62
2023-08-13,SKU-001,DC-07,51
2023-08-14,SKU-001,DC-07,46
2023-08-15,SKU-001,DC-07,126
2023-08-16,SKU-001,DC-07,149
2023-08-17,SKU-001,DC-07,61
2023-08-18,SKU-001,DC-07,81
2023-08-19,SKU-001,DC-07,67
2023-08-20,SKU-001,DC-07,115
2023-08-21,SKU-001,DC-07,168
2023-08-22,SKU-001,DC-07,283
2023-08-23,SKU-001,DC-07,73
2023-08-24,SKU-001,DC-07,158
2023-08-25,SKU-001,DC-07,161
2023-08-26,SKU-001,DC-07,59
2023-08-27,SKU-001,DC-07,48
2023-08-28,SKU-001,DC-07,223
2023-08-29,SKU-001,DC-07,101
2023-08-30,SKU-001,DC-07,113
2023-08-31,SKU-001,DC-07,159
2023-09-01,SKU-001,DC-07,95
2023-09-02,SKU-001,DC-07,34
2023-09-03,SKU-001,DC-07,84
2023-09-04,SKU-001,DC-07,69
2023-09-05,SKU-001,DC-07,172
2023-09-06,SKU-001,DC-07,77
2023-09-07,SKU-001,DC-07,135
2023-09-08,SKU-001,DC-07,127
2023-09-09,SKU-001,DC-07,78
2023-09-10,SKU-001,DC-07,89
2023-09-11,SKU-001,DC-07,143
2023-09-12,SKU-001,DC-07,83
2023-09-13,SKU-001,DC-07,122
2023-09-14,SKU-001,DC-07,212
2023-09-15,SKU-001,DC-07,270
2023-09-16,SKU-001,DC-07,107
2023-09-17,SKU-001,DC-07,72
2023-09-18,SKU-001,DC-07,183
2023-09-19,SKU-001,DC-07,206
2023-09-20,SKU-001,DC-07,75
2023-09-21,SKU-001,DC-07,210
2023-09-22,SKU-001,DC-07,204
2023-09-23,SKU-001,DC-07,55
2023-09-24,SKU-001,DC-07,148
2023-09-25,SKU-001,DC-07,169
2023-09-26,SKU-001,DC-07,108
2023-09-27,SKU-001,DC-07,146
2023-09-28,SKU-001,DC-07,124
2023-09-29,SKU-001,DC-07,158
2023-09-30,SKU-001,DC-07,80
2023-10-01,SKU-001,DC-07,44
2023-10-02,SKU-001,DC-07,285
2023-10-03,SKU-001,DC-07,192
2023-10-04,SKU-001,DC-07,188
2023-10-05,SKU-001,DC-07,162
2023-10-06,SKU-001,DC-07,155
2023-10-07,SKU-001,DC-07,113
2023-10-08,SKU-001,DC-07,40
2023-10-09,SKU-001,DC-07,209
2023-10-10,SKU-001,DC-07,170
2023-10-11,SKU-001,DC-07,173
2023-10-12,SKU-001,DC-07,102
2023-10-13,SKU-001,DC-07,124
2023-10-14,SKU-001,DC-07,89
2023-10-15,SKU-001,DC-07,160
2023-10-16,SKU-001,DC-07,101
2023-10-17,SKU-001,DC-07,263
2023-10-18,SKU-001,DC-07,207
2023-10-19,SKU-001,DC-07,98
2023-10-20,SKU-001,DC-07,124
2023-10-21,SKU-001,DC-07,204
2023-10-22,SKU-001,DC-07,117
2023-10-23,SKU-001,DC-07,131
2023-10-24,SKU-001,DC-07,174
2023-10-25,SKU-001,DC-07,256
2023-10-26,SKU-001,DC-07,350
2023-10-27,SKU-001,DC-07,166
2023-10-28,SKU-001,DC-07,111
2023-10-29,SKU-001,DC-07,98
2023-10-30,SKU-001,DC-07,271
2023-10-31,SKU-001,DC-07,298
2023-11-01,SKU-001,DC-07,186
2023-11-02,SKU-001,DC-07,260
2023-11-03,SKU-001,DC-07,80
2023-11-04,SKU-001,DC-07,151
2023-11-05,SKU-001,DC-07,117
2023-11-06,SKU-001,DC-07,153
2023-11-07,SKU-001,DC-07,121
2023-11-08,SKU-001,DC-07,245
2023-11-09,SKU-001,DC-07,121
2023-11-10,SKU-001,DC-07,176
2023-11-11,SKU-001,DC-07,114
2023-11-12,SKU-001,DC-07,84
2023-11-13,SKU-001,DC-07,263
2023-11-14,SKU-001,DC-07,276
2023-11-15,SKU-001,DC-07,196
2023-11-16,SKU-001,DC-07,130
2023-11-17,SKU-001,DC-07,222
2023-11-18,SKU-001,DC-07,144
2023-11-19,SKU-001,DC-07,87
2023-11-20,SKU-001,DC-07,299
2023-11-21,SKU-001,DC-07,391
2023-11-22,SKU-001,DC-07,153
2023-11-23,SKU-001,DC-07,304
2023-11-24,SKU-001,DC-07,370
2023-11-25,SKU-001,DC-07,32
2023-11-26,SKU-001,DC-07,200
2023-11-27,SKU-001,DC-07,244
2023-11-28,SKU-001,DC-07,244
2023-11-29,SKU-001,DC-07,217
2023-11-30,SKU-001,DC-07,287
2023-12-01,SKU-001,DC-07,220
2023-12-02,SKU-001,DC-07,66
2023-12-03,SKU-001,DC-07,82
2023-12-04,SKU-001,DC-07,274
2023-12-05,SKU-001,DC-07,163
2023-12-06,SKU-001,DC-07,288
2023-12-07,SKU-001,DC-07,241
2023-12-08,SKU-001,DC-07,361
2023-12-09,SKU-001,DC-07,121
2023-12-10,SKU-001,DC-07,165
2023-12-11,SKU-001,DC-07,255
2023-12-12,SKU-001,DC-07,244
2023-12-13,SKU-001,DC-07,98
2023-12-14,SKU-001,DC-07,414
2023-12-15,SKU-001,DC-07,374
2023-12-16,SKU-001,DC-07,74
2023-12-17,SKU-001,DC-07,91
2023-12-18,SKU-001,DC-07,322
2023-12-19,SKU-001,DC-07,95
2023-12-20,SKU-001,DC-07,192
2023-12-21,SKU-001,DC-07,315
2023-12-22,SKU-001,DC-07,225
2023-12-23,SKU-001,DC-07,97
2023-12-24,SKU-001,DC-07,167
2023-12-25,SKU-001,DC-07,226
2023-12-26,SKU-001,DC-07,220
2023-12-27,SKU-001,DC-07,221
2023-12-28,SKU-001,DC-07,259
2023-12-29,SKU-001,DC-07,180
2023-12-30,SKU-001,DC-07,113
2023-12-31,SKU-001,DC-07,42
2024-01-01,SKU-001,DC-07,69
2024-01-02,SKU-001,DC-07,296
2024-01-03,SKU-001,DC-07,210
2024-01-04,SKU-001,DC-07,272
2024-01-05,SKU-001,DC-07,76
2024-01-06,SKU-001,DC-07,54
2024-01-07,SKU-001,DC-07,105
2024-01-08,SKU-001,DC-07,66
2024-01-09,SKU-001,DC-07,334
2024-01-10,SKU-001,DC-07,184
2024-01-11,SKU-001,DC-07,329
2024-01-12,SKU-001,DC-07,176
2024-01-13,SKU-001,DC-07,62
2024-01-14,SKU-001,DC-07,70
2024-01-15,SKU-001,DC-07,218
2024-01-16,SKU-001,DC-07,101
2024-01-17,SKU-001,DC-07,153
2024-01-18,SKU-001,DC-07,478
2024-01-19,SKU-001,DC-07,81
2024-01-20,SKU-001,DC-07,142
2024-01-21,SKU-001,DC-07,118
2024-01-22,SKU-001,DC-07,66
2024-01-23,SKU-001,DC-07,147
2024-01-24,SKU-001,DC-07,396
2024-01-25,SKU-001,DC-07,211
2024-01-26,SKU-001,DC-07,244
2024-01-27,SKU-001,DC-07,144
2024-01-28,SKU-001,DC-07,43
2024-01-29,SKU-001,DC-07,216
2024-01-30,SKU-001,DC-07,242
2024-01-31,SKU-001,DC-07,210
2024-02-01,SKU-001,DC-07,353
2024-02-02,SKU-001,DC-07,198
2024-02-03,SKU-001,DC-07,26
2024-02-04,SKU-001,DC-07,134
2024-02-05,SKU-001,DC-07,214
2024-02-06,SKU-001,DC-07,246
2024-02-07,SKU-001,DC-07,114
2024-02-08,SKU-001,DC-07,419
2024-02-09,SKU-001,DC-07,114
2024-02-10,SKU-001,DC-07,235
2024-02-11,SKU-001,DC-07,46
2024-02-12,SKU-001,DC-07,223
2024-02-13,SKU-001,DC-07,250
2024-02-14,SKU-001,DC-07,167
2024-02-15,SKU-001,DC-07,60
2024-02-16,SKU-001,DC-07,167
2024-02-17,SKU-001,DC-07,90
2024-02-18,SKU-001,DC-07,151
2024-02-19,SKU-001,DC-07,147
2024-02-20,SKU-001,DC-07,71
2024-02-21,SKU-001,DC-07,419
2024-02-22,SKU-001,DC-07,309
2024-02-23,SKU-001,DC-07,194
2024-02-24,SKU-001,DC-07,91
2024-02-25,SKU-001,DC-07,67
2024-02-26,SKU-001,DC-07,160
2024-02-27,SKU-001,DC-07,193
2024-02-28,SKU-001,DC-07,95
2024-02-29,SKU-001,DC-07,131
2024-03-01,SKU-001,DC-07,309
2024-03-02,SKU-001,DC-07,69
2024-03-03,SKU-001,DC-07,126
2024-03-04,SKU-001,DC-07,169
2024-03-05,SKU-001,DC-07,219
2024-03-06,SKU-001,DC-07,158
2024-03-07,SKU-001,DC-07,244
2024-03-08,SKU-001,DC-07,117
2024-03-09,SKU-001,DC-07,51
2024-03-10,SKU-001,DC-07,154
2024-03-11,SKU-001,DC-07,151
2024-03-12,SKU-001,DC-07,118
2024-03-13,SKU-001,DC-07,104
2024-03-14,SKU-001,DC-07,213
2024-03-15,SKU-001,DC-07,198
2024-03-16,SKU-001,DC-07,147
2024-03-17,SKU-001,DC-07,123
2024-03-18,SKU-001,DC-07,72
2024-03-19,SKU-001,DC-07,141
2024-03-20,SKU-001,DC-07,298
2024-03-21,SKU-001,DC-07,158
2024-03-22,SKU-001,DC-07,243
2024-03-23,SKU-001,DC-07,67
2024-03-24,SKU-001,DC-07,83
2024-03-25,SKU-001,DC-07,46
2024-03-26,SKU-001,DC-07,125
2024-03-27,SKU-001,DC-07,99
2024-03-28,SKU-001,DC-07,182
2024-03-29,SKU-001,DC-07,279
2024-03-30,SKU-001,DC-07,95
2024-03-31,SKU-001,DC-07,135
2024-04-01,SKU-001,DC-07,234
2024-04-02,SKU-001,DC-07,242
2024-04-03,SKU-001,DC-07,139
2024-04-04,SKU-001,DC-07,262
2024-04-05,SKU-001,DC-07,329
2024-04-06,SKU-001,DC-07,105
2024-04-07,SKU-001,DC-07,36
2024-04-08,SKU-001,DC-07,357
2024-04-09,SKU-001,DC-07,101
2024-04-10,SKU-001,DC-07,116
2024-04-11,SKU-001,DC-07,222
2024-04-12,SKU-001,DC-07,205
2024-04-13,SKU-001,DC-07,148
2024-04-14,SKU-001,DC-07,35
2024-04-15,SKU-001,DC-07,108
2024-04-16,SKU-001,DC-07,104
2024-04-17,SKU-001,DC-07,232
2024-04-18,SKU-001,DC-07,162
2024-04-19,SKU-001,DC-07,147
2024-04-20,SKU-001,DC-07,66
2024-04-21,SKU-001,DC-07,72
2024-04-22,SKU-001,DC-07,68
2024-04-23,SKU-001,DC-07,129
2024-04-24,SKU-001,DC-07,192
2024-04-25,SKU-001,DC-07,142
2024-04-26,SKU-001,DC-07,276
2024-04-27,SKU-001,DC-07,132
2024-04-28,SKU-001,DC-07,127
2024-04-29,SKU-001,DC-07,104
2024-04-30,SKU-001,DC-07,212
2024-05-01,SKU-001,DC-07,150
2024-05-02,SKU-001,DC-07,225
2024-05-03,SKU-001,DC-07,328
2024-05-04,SKU-001,DC-07,75
2024-05-05,SKU-001,DC-07,130
2024-05-06,SKU-001,DC-07,87
2024-05-07,SKU-001,DC-07,224
2024-05-08,SKU-001,DC-07,194
2024-05-09,SKU-001,DC-07,117
2024-05-10,SKU-001,DC-07,39
2024-05-11,SKU-001,DC-07,82
2024-05-12,SKU-001,DC-07,109
2024-05-13,SKU-001,DC-07,200
2024-05-14,SKU-001,DC-07,77
2024-05-15,SKU-001,DC-07,163
2024-05-16,SKU-001,DC-07,144
2024-05-17,SKU-001,DC-07,207
2024-05-18,SKU-001,DC-07,38
2024-05-19,SKU-001,DC-07,46
2024-05-20,SKU-001,DC-07,154
