date,inv_value_fg,cogs,revenue,inv_value_rm,total_inventory_value,accounts_receivable,accounts_payable,avg_inventory_w,avg_cogs_w,avg_revenue_w,avg_ar_w,avg_ap_w,DIO,DSO,DPO,CCC
2024-04-21,46148.57,5310.96,12740.37,36520.20290132918,82668.77290132918,1432245.7300000058,227557.4200000002,109173.83028167368,7902.634666666666,18960.504833333332,1472977.5175000054,241427.49116666694,13.814864900963876,77.6866191300166,30.550253345888397,60.95123068509207
2024-04-22,38008.78,8139.79,19620.04,98446.74105264917,136455.5210526492,1431133.140000006,230553.7500000002,109109.55536299848,7845.996666666667,18828.371666666662,1471831.452333339,241082.9836666669,13.906398383591608,78.17093683884715,30.7268781658927,61.35045705654606
2024-04-23,30246.81,7761.97,18666.13,96358.66830991917,126605.47830991917,1425446.8100000059,233137.5700000002,108944.95973194444,7796.7018333333335,18711.318000000003,1470390.5465000055,240743.45183333362,13.973210988545278,78.58294891359365,30.877601449895163,61.67855845224376
2024-04-24,37685.52,8090.19,19313.74,104605.04689729918,142290.56689729917,1419317.5600000059,232221.05000000022,108929.48344585109,7828.4595,18786.43516666667,1468937.3755000054,240461.8211666669,13.914549017702791,78.1913844999388,30.716365226985832,61.389568290655774
2024-04-25,50012.54,9249.81,22119.13,95924.75968143919,145937.29968143918,1428775.4400000058,233697.4800000002,109064.5670394934,7892.842,18939.982333333333,1467758.5761666722,240300.50883333356,13.81816170138632,77.49524526131671,30.445371747379912,60.86803521532312
2024-04-26,48138.38,9637.46,23052.74,91103.88828483918,139242.26828483917,1438956.0800000057,234935.5600000002,109705.44802801574,7903.7970000000005,18966.63233333333,1466749.820333339,240109.91050000023,13.880094343012066,77.33317093702327,30.379058381686704,60.834206898348626
2024-04-27,50706.64,5490.4,13124.74,91103.88828483918,141810.52828483918,1430772.5400000056,230712.4500000002,110494.27668320478,7890.160333333333,18928.796333333335,1465791.2220000057,239834.65433333357,14.004059742157937,77.43710673344657,30.396676898961232,61.04448957664327
2024-04-28,45617.88,5088.76,12227.210000000001,91103.88828483918,136721.76828483917,1425304.0200000056,225499.2100000002,110990.85147337265,7843.023333333333,18813.074833333332,1464842.8925000057,239492.73133333356,14.151539113960645,77.86302374689818,30.53576677701247,61.47879608384636
2024-04-29,37055.14,8562.74,20504.84,72521.60558861918,109576.74558861917,1425436.9800000058,228767.26000000018,110922.88477364651,7808.664666666666,18730.559999999998,1463726.450333339,239160.97083333356,14.20510285800208,78.14643290608178,30.627640069403277,61.723895694680586
2024-04-30,29483.22,7571.92,18135.06,71637.52639549918,101120.74639549918,1418597.880000006,230832.0900000002,110819.78540325789,7759.205166666667,18613.083,1462312.409833339,238832.11266666692,14.282363080091844,78.56368608216808,30.780486858716294,62.06556230354362
2024-05-01,36080.42,7710.43,18624.64,67496.95841940917,103577.37841940917,1411318.080000006,229586.04000000018,110729.81305191011,7798.621,18708.305833333336,1460899.3890000056,238568.9860000002,14.198640125210613,78.08827811640019,30.591175798900885,61.69574244270992
2024-05-02,50772.23,9840.02,23408.4,63620.509692109175,114392.73969210917,1421897.0400000059,231419.54000000018,110920.73288844065,7861.985166666667,18858.833833333334,1459760.936333339,238419.9281666669,14.108489209407773,77.40462370229832,30.325664970410067,61.187447941296035
2024-05-03,47569.08,8362.85,20183.27,60562.072832589176,108131.15283258917,1428255.2700000058,231620.79000000018,111293.48182893617,7842.817666666667,18815.555833333336,1458718.0531666724,238206.80800000022,14.190497160472408,77.527236829349,30.372605627747845,61.34512836207355
2024-05-04,51054.87,4641.7699999999995,11182.85,71662.29786987806,122717.16786987806,1417395.330000006,226461.2000000002,112079.8140605632,7770.8876666666665,18647.30633333333,1457550.2876666721,237848.15866666692,14.423038765742447,78.16411987940594,30.607591934048923,61.979566711099466
2024-05-05,46542.35,4512.5199999999995,10886.06,71662.29786987806,118204.64786987807,1409482.880000006,221586.99000000017,112736.8284022029,7702.1425,18482.911333333333,1456341.7361666723,237419.57733333355,14.63707382747111,78.79395782958754,30.82513434844052,62.60589730861813
2024-05-06,39192.65,7349.7,17858.96,56441.19724068118,95633.84724068118,1406538.100000006,224053.01000000018,112808.31196495946,7657.434833333333,18381.227,1454928.7450000057,236999.5391666669,14.73186705734631,79.15297194251536,30.950252183014584,62.93458681684709
2024-05-07,31784.43,7408.22,17764.33,48676.64528245118,80461.07528245117,1396754.400000006,225948.47000000018,112743.53811345756,7605.1845,18259.751,1453165.6766666723,236578.39250000022,14.824563179691111,79.58299522631346,31.1075152088684,63.30004319713617
2024-05-08,39481.06,7958.23,18989.28,45612.38833210985,85093.44833210984,1390054.330000006,225228.38000000018,112503.61850807475,7644.432833333334,18352.114333333335,1451451.122333339,236219.65133333355,14.717065472471141,79.08904096663333,30.90087341775107,62.905233021353396
2024-05-09,52613.82,8847.84,21195.48,42496.47660143984,95110.29660143984,1396443.100000006,226593.1100000002,112520.29837384749,7702.244833333332,18490.5755,1449942.115333339,235971.71000000022,14.608766769771925,78.41519672188349,30.63674488491659,62.38721860673883
2024-05-10,52419.51,9098.16,21720.24,41497.07322593984,93916.58322593984,1405257.0400000059,227703.38000000018,111673.5238722702,7714.622,18516.538,1448571.297833339,235690.2135000002,14.475566511524505,78.23121675516984,30.55110328153475,62.155679985159594
2024-05-11,54804.38,4511.71,10911.41,42968.33181357984,97772.71181357984,1394714.7100000058,223025.61000000016,111095.89067179391,7669.59,18407.5715,1447149.1078333391,235299.4150000002,14.485245061573552,78.61705754250849,30.679529805374237,62.422772798707804
2024-05-12,49990.57,4813.8099999999995,11572.96,44074.23283941984,94064.80283941983,1390892.7700000058,217871.30000000016,110439.66811689813,7610.385333333334,18264.12766666667,1445767.6960000058,234830.9381666669,14.511705160732745,79.15886936328388,30.856642322447478,62.81393220156915
2024-05-13,42123.34,7867.23,18927.43,113926.29158459985,156049.63158459985,1390649.7000000058,220524.07000000018,110574.06643196469,7581.843333333333,18194.14716666667,1444221.231833339,234368.79050000018,14.584061101055639,79.37834176032628,30.91184824007181,63.05055462131011
2024-05-14,34876.659999999996,7246.68,17326.43,108924.54908711762,143801.2090871176,1382520.4000000057,222762.05000000016,110557.39376164154,7541.769333333333,18096.447999999997,1442379.5653333392,233923.85816666685,14.659344362734183,79.70512032711278,31.01710591077923,63.34735877906774
2024-05-15,39864.89,7515.04,18097.27,106173.82592346761,146038.7159234676,1375433.9900000058,222036.23000000016,110548.08079882087,7571.313166666666,18169.042333333335,1440543.2383333393,233543.91783333351,14.600912465953458,79.28558984589333,30.845893267436086,63.0406090444107
2024-05-16,55646.45,8565.25,20602.28,103425.89011511761,159072.3401151176,1383125.0000000058,223044.39000000016,110843.9392391944,7626.122999999999,18301.223666666665,1438978.6591666723,233273.36366666685,14.534769402381055,78.62745603112799,30.58872295485752,62.573502478651534
2024-05-17,50824.62,9660.1,23023.89,100572.55354124762,151397.1735412476,1391772.1700000057,225019.30000000016,111285.88737585809,7651.471833333333,18357.66183333333,1437605.582333339,232988.84016666687,14.544376533028004,78.31093062859316,30.450199025978275,62.40510813564288
2024-05-18,53380.33,5162.5,12330.52,102406.55189100762,155786.88189100762,1381322.7400000058,220213.54000000015,111958.36147555626,7611.693833333334,18259.917333333335,1436160.2560000056,232595.59283333353,14.708731581565354,78.6509724980138,30.557665340498154,62.802038739081006
2024-05-19,48358.409999999996,5021.92,12006.89,102406.55189100762,150764.9618910076,1372051.8100000056,216254.03000000017,112494.18804542511,7541.8921666666665,18094.192833333334,1434616.851833339,232136.35800000015,14.915910431949971,79.2860375175438,30.779591231227958,63.42235671826582
2024-05-20,41126.68,7231.73,17545.99,98183.84723606762,139310.52723606763,1368848.0400000056,218229.7100000002,112751.4767599367,7499.916333333333,17996.515166666668,1432861.9815000058,231677.8565000002,15.033697943910846,79.61885777497454,30.890725469870826,63.761830249014565
2024-05-21,33705.55,7421.13,17734.83,94020.86337795762,127726.41337795762,1362622.8500000057,220339.8800000002,113115.38108378994,7464.955,17910.395333333334,1430842.869833339,231240.17683333353,15.152855051877733,79.88896075176932,30.976767687592698,64.06504811605436
2024-05-22,44409.49,7453.72,17951.86,83842.89127601762,128252.38127601761,1355521.820000006,219653.8100000002,113418.13524153168,7503.459333333333,18002.92783333333,1428864.3861666725,230897.6395000002,15.115446116657617,79.36844492155647,30.772158446206483,63.711732592007614
2024-05-23,55747.12,8515.33,20567.37,80166.15491876761,135913.27491876762,1362641.710000006,220407.1700000002,113934.87345998592,7559.079,18138.313833333334,1427091.4033333391,230660.01666666687,15.072586681523758,78.67828379453495,30.514301632072755,63.23656884398595
2024-05-24,55835.93,8440.09,20385.62,75700.30234252763,131536.23234252763,1370139.520000006,220757.07000000018,114769.4788388038,7549.635333333334,18117.73416666667,1425401.993333339,230381.1925000002,15.201989734798289,78.67440708760475,30.515539139064845,63.360857683338196
2024-05-25,58256.69,4692.03,11283.05,76195.00999596763,134451.69999596762,1361260.0800000061,216199.29000000018,115840.56876381538,7498.279500000001,17994.701333333334,1423647.0865000056,229986.63000000018,15.448953158363244,79.11479385672524,30.671920138479788,63.89182687660869
2024-05-26,53709.44,4547.25,10899.29,76195.00999596763,129904.44999596763,1354709.9700000063,211109.0800000002,116780.47872082812,7434.077333333334,17839.00366666667,1421841.9935000057,229516.9103333335,15.708806013787514,79.70411465057374,30.873624263257618,64.53929640110363
2024-05-27,45549.409999999996,8160.03,19468.12,55734.239813601795,101283.64981360179,1353998.5000000063,213778.7100000002,116999.03805885976,7408.186,17774.688333333335,1419876.3985000057,229034.9360000002,15.793210113631025,79.88192939716836,30.916466730182016,64.75867278061736
2024-05-28,37601.75,7947.66,18800.2,51934.19227546179,89535.9422754618,1349672.4400000062,216637.6100000002,117141.35287013723,7368.947,17678.051333333333,1417652.6175000058,228560.85966666686,15.896620354324332,80.19281032558787,31.016759879894217,65.07267080001799
2024-05-29,39680.96,7784.23,18589.4,46933.06596813179,86614.02596813178,1345073.4600000062,215859.1000000002,117208.77324295921,7410.439333333333,17775.391166666665,1415501.9670000055,228162.63433333352,15.816710450045187,79.63267608166217,30.78935324482339,64.66003328688397
2024-05-30,52343.33,9992.05,23598.83,45339.53872433179,97682.86872433178,1354930.6800000062,218279.23000000019,117552.45916171785,7485.188666666667,17949.139833333335,1413593.384333339,227888.61783333353,15.704675512750537,78.75549455067232,30.445273724118135,64.01489633930473
2024-05-31,49201.0,7652.55,18665.8,39669.22722258179,88870.22722258179,1360925.0800000064,218221.35000000018,116688.16753202982,7463.456499999999,17902.425166666668,1411769.9571666725,227553.45333333354,15.634601411829738,78.85914584328556,30.48901716427684,64.00473009083845
2024-06-01,52486.28,4546.03,10992.98,40491.27350889179,92977.55350889178,1352280.4600000062,212927.3600000002,116090.19220102063,7405.781666666667,17766.654666666665,1409932.4803333392,227097.2498333335,15.675616353036869,79.35835455723793,30.664858897406532,64.36911201286827
2024-06-02,47918.0,4568.28,11007.41,41232.78543849179,89150.78543849179,1345092.6800000062,209132.79000000018,115230.8582618016,7345.892999999999,17622.9435,1408069.6631666722,226600.32516666685,15.686432985315959,79.89980011946767,30.847212880267502,64.73902022451612
2024-06-03,40701.59,7216.41,17433.24,93590.74014050001,134292.3301405,1340575.560000006,211707.4300000002,115030.43744458837,7302.8105000000005,17523.292333333335,1405991.1801666724,226132.2480000002,15.751529831506426,80.23556038565616,30.965098710968906,65.02199150619369
2024-06-04,33547.57,7154.0199999999995,17149.72,91830.25594869003,125377.82594869004,1334318.6300000062,214348.9300000002,114979.72856704699,7265.598666666667,17434.622,1403661.637833339,225695.70416666687,15.825224299073174,80.51001265374947,31.06360735311743,65.27162959970521
2024-06-05,45480.29,7852.42,18761.61,90076.62013131002,135556.91013131003,1330178.2200000063,214851.6500000002,115001.54136903059,7315.077666666667,17550.573666666667,1401451.3818333393,225353.34700000018,15.721164779024754,79.85216941911581,30.806692323567514,64.76664187457305
2024-06-06,54438.89,8870.47,21277.5,90779.83855254225,145218.72855254225,1339055.8100000063,216313.9000000002,115255.72603537809,7371.0395,17687.4025,1399467.2875000057,225119.20200000016,15.636292009475474,79.12226159267907,30.541038614702874,64.21751498745166
2024-06-07,54434.77,8748.26,20899.04,79482.48758215224,133917.25758215223,1347510.6400000064,217103.9300000002,115637.28030104705,7372.205166666667,17690.917,1397615.3391666724,224846.9743333335,15.685575440018892,79.00185949471542,30.499283355538758,64.18815157919556
2024-06-08,56027.2,4848.43,11607.28,81389.70596251223,137416.90596251225,1337497.5200000065,213104.5200000002,116180.7141435827,7328.293833333333,17584.2945,1395721.6735000059,224473.02333333352,15.853719403979873,79.37319711632479,30.63100749485507,64.59590902544959
2024-06-09,51340.02,4687.18,11202.07,81389.70596251223,132729.72596251222,1330034.5700000066,208693.54000000018,116736.9763826327,7273.282,17450.254166666666,1393826.677833339,224031.68333333352,16.050110030469423,79.87429091410115,30.802007035246746,65.12239390932383
2024-06-10,42810.71,8529.31,20218.39,71720.94435923225,114531.65435923226,1330011.8100000066,212711.1400000002,116677.32007894792,7262.279166666666,17417.085166666668,1391801.6078333394,223624.37250000017,16.066212465982904,79.9101339009934,30.792588300160617,65.18375806681568
2024-06-11,35845.89,6964.82,16598.09,71836.76926135225,107682.65926135225,1323282.8600000066,214862.1500000002,116630.053567195,7212.224166666667,17296.259833333334,1389485.8973333393,223226.21133333351,16.17116313525497,80.33447177149384,30.95109167086577,65.55454323588305
2024-06-12,41515.85,6222.44,15181.75,71046.31831409225,112562.16831409224,1313866.1900000067,213217.3600000002,116615.02573869276,7229.023833333334,17339.903333333335,1387169.800500006,222873.3918333335,16.131503841635705,79.99870436609541,30.83035787012555,65.29985033760556
2024-06-13,60199.57,7453.69,18117.07,75525.82215358225,135725.39215358224,1319234.2500000068,213424.3700000002,117069.52997418196,7269.773666666666,17441.449166666665,1385063.156000006,222601.39616666685,16.10360037905563,79.41216023764116,30.620127444591265,64.89563317210553
2024-06-14,55642.53,8409.78,20138.09,62675.31501109224,118317.84501109224,1326198.430000007,214319.1100000002,117598.56221339306,7272.589000000001,17445.771833333336,1383089.8831666724,222302.67200000017,16.17010973855295,79.27937476082465,30.56719855886262,64.88228594051498
